"Model","WT1800"
"Comment",""
"Version","1.01"
"Date","2024/12/05"
"Time","16:04:29"

"<Settings>"
"Measurement Mode","Normal Mode"
"Sigma","SigmaA"
"Sigma Wiring","3P4W"
"Delta Measure Type","Star->Delta"
"Delta Measure Mode","RMS"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"Module","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A","1kV5A"
"Wiring","1P2W","SigmaA(3P4W)","SigmaA(3P4W)","SigmaA(3P4W)","1P2W","1P2W"
"Voltage Range","1.5V","600V","600V","600V","1.5V","1.5V"
"Terminal","Direct","Direct","Direct","Direct","Sensor","Direct"
"Current Range","    10mA","Auto","Auto","Auto","100mV","    10mA"
"Sensor Ratio","100.0000","10.0000","100.0000","10.0000","100.0000","10.0000"
"Line Filter","Off","Off","Off","Off","Off","Off"
"Frequency Filter","Off","Off","Off","Off","Off","Off"
"Scaling","On"
"Vt Ratio","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Ct Ratio","1.0000","2000.0001","1000.0000","1000.0000","1.0000","1.0000"
"Scaling Factor","1.0000","1.0000","1.0000","1.0000","1.0000","1.0000"
"Sync Source","I1","I2","I3","I4","I5","I6"
"WP Type","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge","Charge/Discharge"
"q Mode","dc","dc","dc","dc","dc","dc"
"Null U","Off","Off","Off","Off","Off","Off"
"Null I","Off","Off","Off","Off","Off","Off"
"Element Independent","On"
"Average","Off"
"F1(EFF)","P(E3)/P(E4)*100","Unit","%"
"F2(P-loss)","Off"
"F3(U-ripple)","Off"
"F4(I-ripple)","Off"
"F5(D-UrmsR)","Off"
"F6(D-UrmsS)","Off"
"F7(D-UrmsT)","Off"
"F8(D-UmnR)","Off"
"F9(D-UmnS)","Off"
"F10(D-UmnT)","Off"
"F11(PhiU3-U2)","Off"
"F12(PhiI1-I2)","Off"
"F13(PhiI2-I3)","Off"
"F14(PhiI3-I1)","Off"
"F15(Pp-p)","Off"
"F16(F16)","Off"
"F17(F17)","Off"
"F18(F18)","Off"
"F19(F19)","Off"
"F20(F20)","Off"
"Evt1(Ev1)","Off"
"Evt2(Ev2)","Off"
"Evt3(Ev3)","Off"
"Evt4(Ev4)","Off"
"Evt5(Ev5)","Off"
"Evt6(Ev6)","Off"
"Evt7(Ev7)","Off"
"Evt8(Ev8)","Off"
"S Formula","Urms X Irms"
"S,Q Formula","Type 1"
"PC Formula","IEC76(1976)","0.5000","0.5000"
"Phase Angle","180 degree"
"Update Rate","100ms"
"Crest Factor","3"
"eta1 Formula","P3/P4*100"
"eta2 Formula","P4/P3*100"
"eta3 Formula","Off"
"eta4 Formula","Off"

"<Settings (Harmonics)>"
"Element","Element1","Element2","Element3","Element4","Element5","Element6"
"PLL Source","U4","U4","U4","U4","U4","U4"
"Order","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40","0 To 40"
"THD Formula","Total","Total","Total","Total","Total","Total"

"Store No.","Date","Time","Urms-E2[V]","Irms-E2[A]","P-E2[W]","S-E2[VA]","Q-E2[var]","PF-E2","Urms-E3[V]","Irms-E3[A]","P-E3[W]","S-E3[VA]","Q-E3[var]","PF-E3","Urms-E4[V]","Irms-E4[A]","P-E4[W]","S-E4[VA]","Q-E4[var]","PF-E4","Urms-SigA[V]","Irms-SigA[A]","P-SigA[W]","S-SigA[VA]","Q-SigA[var]","PF-SigA"
  185,2024/12/05,16:02:44,206.73E+00,10.909E+00,2.0644E+03,2.2553E+03,-908.29E+00,0.9153E+00,206.87E+00,10.360E+00,1.9259E+03,2.1432E+03,-940.31E+00,0.8986E+00,206.80E+00,10.684E+00,1.9984E+03,2.2095E+03,-942.60E+00,0.9044E+00,206.80E+00,10.651E+00,5.9886E+03,6.6080E+03,-2.7912E+03,0.9063E+00
  186,2024/12/05,16:02:44,206.47E+00,10.894E+00,2.0582E+03,2.2492E+03,-907.00E+00,0.9151E+00,206.83E+00,10.362E+00,1.9244E+03,2.1431E+03,-943.15E+00,0.8980E+00,206.84E+00,10.685E+00,1.9981E+03,2.2101E+03,-944.64E+00,0.9041E+00,206.71E+00,10.647E+00,5.9807E+03,6.6024E+03,-2.7948E+03,0.9058E+00
  187,2024/12/05,16:02:44,206.42E+00,10.892E+00,2.0574E+03,2.2483E+03,-906.57E+00,0.9151E+00,206.83E+00,10.368E+00,1.9252E+03,2.1445E+03,-944.64E+00,0.8978E+00,206.88E+00,10.685E+00,1.9978E+03,2.2106E+03,-946.26E+00,0.9037E+00,206.71E+00,10.648E+00,5.9804E+03,6.6033E+03,-2.7975E+03,0.9057E+00
  188,2024/12/05,16:02:45,206.68E+00,10.916E+00,2.0673E+03,2.2561E+03,-903.56E+00,0.9163E+00,206.92E+00,10.381E+00,1.9297E+03,2.1480E+03,-943.44E+00,0.8984E+00,206.80E+00,10.668E+00,1.9938E+03,2.2061E+03,-944.24E+00,0.9038E+00,206.80E+00,10.655E+00,5.9908E+03,6.6102E+03,-2.7912E+03,0.9063E+00
  189,2024/12/05,16:02:45,206.70E+00,10.887E+00,2.0606E+03,2.2503E+03,-904.44E+00,0.9157E+00,206.86E+00,10.352E+00,1.9232E+03,2.1415E+03,-942.05E+00,0.8980E+00,206.85E+00,10.655E+00,1.9924E+03,2.2039E+03,-942.26E+00,0.9040E+00,206.81E+00,10.631E+00,5.9761E+03,6.5958E+03,-2.7887E+03,0.9061E+00
  190,2024/12/05,16:02:45,206.63E+00,10.883E+00,2.0583E+03,2.2487E+03,-905.50E+00,0.9153E+00,206.88E+00,10.359E+00,1.9259E+03,2.1430E+03,-939.90E+00,0.8987E+00,206.92E+00,10.671E+00,1.9969E+03,2.2081E+03,-942.31E+00,0.9044E+00,206.81E+00,10.638E+00,5.9811E+03,6.5997E+03,-2.7877E+03,0.9063E+00
  191,2024/12/05,16:02:45,206.82E+00,10.889E+00,2.0622E+03,2.2520E+03,-904.93E+00,0.9157E+00,206.86E+00,10.337E+00,1.9205E+03,2.1383E+03,-940.29E+00,0.8981E+00,206.83E+00,10.672E+00,1.9953E+03,2.2073E+03,-943.86E+00,0.9040E+00,206.84E+00,10.633E+00,5.9779E+03,6.5976E+03,-2.7891E+03,0.9061E+00
  192,2024/12/05,16:02:45,206.83E+00,10.889E+00,2.0633E+03,2.2521E+03,-902.66E+00,0.9162E+00,206.90E+00,10.351E+00,1.9232E+03,2.1417E+03,-942.44E+00,0.8980E+00,206.85E+00,10.662E+00,1.9931E+03,2.2054E+03,-944.15E+00,0.9037E+00,206.86E+00,10.634E+00,5.9796E+03,6.5992E+03,-2.7892E+03,0.9061E+00
  193,2024/12/05,16:02:45,206.56E+00,10.875E+00,2.0584E+03,2.2464E+03,-899.50E+00,0.9163E+00,206.93E+00,10.365E+00,1.9267E+03,2.1448E+03,-942.29E+00,0.8983E+00,206.85E+00,10.654E+00,1.9926E+03,2.2038E+03,-941.34E+00,0.9042E+00,206.78E+00,10.631E+00,5.9777E+03,6.5949E+03,-2.7831E+03,0.9064E+00
  194,2024/12/05,16:02:45,206.86E+00,10.898E+00,2.0662E+03,2.2543E+03,-901.49E+00,0.9166E+00,206.88E+00,10.356E+00,1.9248E+03,2.1425E+03,-941.02E+00,0.8984E+00,206.85E+00,10.654E+00,1.9926E+03,2.2039E+03,-941.61E+00,0.9041E+00,206.86E+00,10.636E+00,5.9836E+03,6.6007E+03,-2.7841E+03,0.9065E+00
  195,2024/12/05,16:02:45,206.81E+00,10.895E+00,2.0638E+03,2.2532E+03,-904.29E+00,0.9159E+00,206.88E+00,10.358E+00,1.9262E+03,2.1429E+03,-938.93E+00,0.8989E+00,206.87E+00,10.666E+00,1.9953E+03,2.2066E+03,-942.29E+00,0.9042E+00,206.86E+00,10.640E+00,5.9852E+03,6.6026E+03,-2.7855E+03,0.9065E+00
  196,2024/12/05,16:02:45,206.90E+00,10.902E+00,2.0662E+03,2.2556E+03,-904.88E+00,0.9160E+00,206.93E+00,10.349E+00,1.9248E+03,2.1415E+03,-938.74E+00,0.8988E+00,206.81E+00,10.667E+00,1.9951E+03,2.2060E+03,-941.45E+00,0.9044E+00,206.88E+00,10.639E+00,5.9860E+03,6.6032E+03,-2.7851E+03,0.9065E+00
  197,2024/12/05,16:02:45,206.75E+00,10.881E+00,2.0612E+03,2.2495E+03,-900.99E+00,0.9163E+00,206.87E+00,10.356E+00,1.9241E+03,2.1424E+03,-942.28E+00,0.8981E+00,206.88E+00,10.666E+00,1.9952E+03,2.2065E+03,-942.33E+00,0.9042E+00,206.83E+00,10.634E+00,5.9805E+03,6.5985E+03,-2.7856E+03,0.9063E+00
  198,2024/12/05,16:02:46,206.84E+00,10.893E+00,2.0666E+03,2.2531E+03,-897.67E+00,0.9172E+00,206.87E+00,10.352E+00,1.9239E+03,2.1415E+03,-940.61E+00,0.8984E+00,206.85E+00,10.659E+00,1.9929E+03,2.2048E+03,-943.28E+00,0.9039E+00,206.85E+00,10.635E+00,5.9833E+03,6.5995E+03,-2.7816E+03,0.9066E+00
  199,2024/12/05,16:02:46,206.82E+00,10.863E+00,2.0588E+03,2.2467E+03,-899.41E+00,0.9164E+00,206.88E+00,10.331E+00,1.9192E+03,2.1373E+03,-940.54E+00,0.8980E+00,206.92E+00,10.630E+00,1.9883E+03,2.1996E+03,-940.78E+00,0.9039E+00,206.87E+00,10.608E+00,5.9663E+03,6.5836E+03,-2.7807E+03,0.9062E+00
  200,2024/12/05,16:02:46,206.74E+00,10.851E+00,2.0551E+03,2.2434E+03,-899.61E+00,0.9161E+00,206.88E+00,10.322E+00,1.9194E+03,2.1355E+03,-936.13E+00,0.8988E+00,206.88E+00,10.627E+00,1.9886E+03,2.1986E+03,-937.76E+00,0.9045E+00,206.84E+00,10.600E+00,5.9630E+03,6.5775E+03,-2.7735E+03,0.9066E+00
  201,2024/12/05,16:02:46,206.92E+00,10.864E+00,2.0591E+03,2.2480E+03,-902.11E+00,0.9160E+00,206.88E+00,10.319E+00,1.9187E+03,2.1348E+03,-935.96E+00,0.8988E+00,206.80E+00,10.640E+00,1.9896E+03,2.2003E+03,-939.61E+00,0.9042E+00,206.87E+00,10.608E+00,5.9674E+03,6.5832E+03,-2.7777E+03,0.9065E+00
  202,2024/12/05,16:02:46,206.81E+00,10.856E+00,2.0575E+03,2.2451E+03,-898.46E+00,0.9164E+00,206.91E+00,10.315E+00,1.9166E+03,2.1343E+03,-939.14E+00,0.8980E+00,206.88E+00,10.636E+00,1.9898E+03,2.2002E+03,-938.98E+00,0.9044E+00,206.87E+00,10.602E+00,5.9639E+03,6.5796E+03,-2.7766E+03,0.9064E+00
  203,2024/12/05,16:02:46,206.77E+00,10.862E+00,2.0592E+03,2.2459E+03,-896.60E+00,0.9169E+00,206.93E+00,10.327E+00,1.9196E+03,2.1370E+03,-939.11E+00,0.8983E+00,206.88E+00,10.630E+00,1.9879E+03,2.1992E+03,-940.56E+00,0.9039E+00,206.86E+00,10.606E+00,5.9666E+03,6.5821E+03,-2.7763E+03,0.9065E+00
  204,2024/12/05,16:02:46,206.77E+00,10.862E+00,2.0584E+03,2.2460E+03,-898.72E+00,0.9165E+00,206.87E+00,10.330E+00,1.9198E+03,2.1369E+03,-938.51E+00,0.8984E+00,206.85E+00,10.624E+00,1.9863E+03,2.1975E+03,-939.87E+00,0.9039E+00,206.83E+00,10.605E+00,5.9646E+03,6.5805E+03,-2.7771E+03,0.9064E+00
  205,2024/12/05,16:02:46,206.81E+00,10.860E+00,2.0579E+03,2.2459E+03,-899.45E+00,0.9163E+00,206.96E+00,10.325E+00,1.9210E+03,2.1368E+03,-935.81E+00,0.8990E+00,206.85E+00,10.626E+00,1.9871E+03,2.1980E+03,-939.41E+00,0.9041E+00,206.87E+00,10.604E+00,5.9660E+03,6.5807E+03,-2.7747E+03,0.9066E+00
  206,2024/12/05,16:02:46,206.83E+00,10.864E+00,2.0578E+03,2.2471E+03,-902.58E+00,0.9158E+00,206.89E+00,10.329E+00,1.9205E+03,2.1370E+03,-937.16E+00,0.8987E+00,206.87E+00,10.641E+00,1.9912E+03,2.2012E+03,-938.30E+00,0.9046E+00,206.86E+00,10.611E+00,5.9695E+03,6.5852E+03,-2.7780E+03,0.9065E+00
  207,2024/12/05,16:02:46,206.58E+00,10.840E+00,2.0508E+03,2.2394E+03,-899.46E+00,0.9158E+00,206.92E+00,10.317E+00,1.9175E+03,2.1347E+03,-938.08E+00,0.8983E+00,206.83E+00,10.633E+00,1.9882E+03,2.1992E+03,-940.09E+00,0.9040E+00,206.78E+00,10.597E+00,5.9565E+03,6.5733E+03,-2.7776E+03,0.9062E+00
  208,2024/12/05,16:02:47,206.57E+00,10.851E+00,2.0530E+03,2.2414E+03,-899.32E+00,0.9160E+00,206.92E+00,10.323E+00,1.9180E+03,2.1360E+03,-940.10E+00,0.8979E+00,206.83E+00,10.627E+00,1.9867E+03,2.1980E+03,-940.49E+00,0.9038E+00,206.77E+00,10.600E+00,5.9577E+03,6.5754E+03,-2.7799E+03,0.9061E+00
  209,2024/12/05,16:02:47,206.53E+00,10.872E+00,2.0577E+03,2.2454E+03,-898.80E+00,0.9164E+00,206.92E+00,10.350E+00,1.9250E+03,2.1417E+03,-938.81E+00,0.8988E+00,206.84E+00,10.647E+00,1.9917E+03,2.2021E+03,-939.37E+00,0.9045E+00,206.77E+00,10.623E+00,5.9744E+03,6.5893E+03,-2.7770E+03,0.9067E+00
  210,2024/12/05,16:02:47,206.86E+00,10.894E+00,2.0653E+03,2.2536E+03,-901.97E+00,0.9164E+00,206.88E+00,10.354E+00,1.9255E+03,2.1420E+03,-938.26E+00,0.8990E+00,206.90E+00,10.667E+00,1.9951E+03,2.2071E+03,-943.74E+00,0.9040E+00,206.88E+00,10.638E+00,5.9859E+03,6.6027E+03,-2.7840E+03,0.9066E+00
  211,2024/12/05,16:02:47,206.86E+00,10.897E+00,2.0651E+03,2.2541E+03,-903.53E+00,0.9161E+00,206.92E+00,10.356E+00,1.9268E+03,2.1430E+03,-938.01E+00,0.8991E+00,206.87E+00,10.667E+00,1.9959E+03,2.2067E+03,-941.23E+00,0.9045E+00,206.88E+00,10.640E+00,5.9878E+03,6.6038E+03,-2.7828E+03,0.9067E+00
  212,2024/12/05,16:02:47,206.68E+00,10.881E+00,2.0601E+03,2.2489E+03,-901.94E+00,0.9161E+00,206.87E+00,10.355E+00,1.9246E+03,2.1423E+03,-940.82E+00,0.8984E+00,206.81E+00,10.668E+00,1.9945E+03,2.2063E+03,-943.12E+00,0.9040E+00,206.79E+00,10.635E+00,5.9792E+03,6.5974E+03,-2.7859E+03,0.9063E+00
  213,2024/12/05,16:02:47,206.82E+00,10.890E+00,2.0641E+03,2.2521E+03,-900.86E+00,0.9165E+00,206.88E+00,10.353E+00,1.9232E+03,2.1418E+03,-942.52E+00,0.8980E+00,206.93E+00,10.673E+00,1.9964E+03,2.2086E+03,-944.55E+00,0.9039E+00,206.88E+00,10.638E+00,5.9838E+03,6.6025E+03,-2.7879E+03,0.9063E+00
  214,2024/12/05,16:02:47,206.79E+00,10.902E+00,2.0671E+03,2.2544E+03,-899.70E+00,0.9169E+00,206.93E+00,10.358E+00,1.9255E+03,2.1434E+03,-941.58E+00,0.8983E+00,206.83E+00,10.656E+00,1.9925E+03,2.2039E+03,-941.90E+00,0.9041E+00,206.85E+00,10.639E+00,5.9851E+03,6.6017E+03,-2.7832E+03,0.9066E+00
  215,2024/12/05,16:02:47,206.77E+00,10.891E+00,2.0640E+03,2.2519E+03,-900.55E+00,0.9166E+00,206.92E+00,10.358E+00,1.9264E+03,2.1433E+03,-939.66E+00,0.8988E+00,206.83E+00,10.653E+00,1.9915E+03,2.2033E+03,-942.78E+00,0.9038E+00,206.84E+00,10.634E+00,5.9818E+03,6.5986E+03,-2.7830E+03,0.9065E+00
  216,2024/12/05,16:02:47,206.83E+00,10.890E+00,2.0640E+03,2.2524E+03,-901.82E+00,0.9163E+00,206.92E+00,10.351E+00,1.9258E+03,2.1418E+03,-937.52E+00,0.8991E+00,206.88E+00,10.672E+00,1.9968E+03,2.2079E+03,-942.23E+00,0.9044E+00,206.88E+00,10.638E+00,5.9866E+03,6.6022E+03,-2.7816E+03,0.9068E+00
  217,2024/12/05,16:02:47,206.86E+00,10.885E+00,2.0644E+03,2.2517E+03,-899.17E+00,0.9168E+00,206.88E+00,10.355E+00,1.9243E+03,2.1422E+03,-941.23E+00,0.8983E+00,206.88E+00,10.669E+00,1.9964E+03,2.2072E+03,-941.48E+00,0.9045E+00,206.87E+00,10.636E+00,5.9851E+03,6.6011E+03,-2.7819E+03,0.9067E+00
  218,2024/12/05,16:02:48,206.77E+00,10.883E+00,2.0617E+03,2.2501E+03,-901.32E+00,0.9163E+00,206.95E+00,10.358E+00,1.9252E+03,2.1437E+03,-942.93E+00,0.8981E+00,206.87E+00,10.670E+00,1.9953E+03,2.2074E+03,-943.99E+00,0.9039E+00,206.86E+00,10.637E+00,5.9823E+03,6.6012E+03,-2.7882E+03,0.9062E+00
  219,2024/12/05,16:02:48,206.82E+00,10.904E+00,2.0676E+03,2.2551E+03,-900.29E+00,0.9169E+00,206.95E+00,10.364E+00,1.9270E+03,2.1448E+03,-941.71E+00,0.8985E+00,206.88E+00,10.661E+00,1.9940E+03,2.2055E+03,-942.26E+00,0.9041E+00,206.88E+00,10.643E+00,5.9887E+03,6.6054E+03,-2.7843E+03,0.9066E+00
  220,2024/12/05,16:02:48,206.67E+00,10.898E+00,2.0648E+03,2.2523E+03,-899.49E+00,0.9168E+00,206.92E+00,10.385E+00,1.9314E+03,2.1489E+03,-942.08E+00,0.8988E+00,206.92E+00,10.679E+00,1.9984E+03,2.2096E+03,-942.80E+00,0.9044E+00,206.84E+00,10.654E+00,5.9947E+03,6.6108E+03,-2.7844E+03,0.9068E+00
  221,2024/12/05,16:02:48,206.82E+00,10.908E+00,2.0670E+03,2.2559E+03,-903.55E+00,0.9163E+00,206.87E+00,10.370E+00,1.9285E+03,2.1452E+03,-939.63E+00,0.8990E+00,206.93E+00,10.680E+00,1.9988E+03,2.2101E+03,-943.08E+00,0.9044E+00,206.87E+00,10.653E+00,5.9943E+03,6.6112E+03,-2.7863E+03,0.9067E+00
  222,2024/12/05,16:02:48,206.81E+00,10.912E+00,2.0673E+03,2.2568E+03,-905.16E+00,0.9160E+00,206.88E+00,10.369E+00,1.9277E+03,2.1450E+03,-940.78E+00,0.8987E+00,206.87E+00,10.687E+00,1.9994E+03,2.2107E+03,-943.21E+00,0.9044E+00,206.85E+00,10.656E+00,5.9944E+03,6.6125E+03,-2.7891E+03,0.9065E+00
  223,2024/12/05,16:02:48,206.63E+00,10.902E+00,2.0639E+03,2.2527E+03,-902.69E+00,0.9162E+00,206.93E+00,10.371E+00,1.9277E+03,2.1462E+03,-943.56E+00,0.8982E+00,206.88E+00,10.681E+00,1.9984E+03,2.2096E+03,-942.80E+00,0.9044E+00,206.81E+00,10.651E+00,5.9899E+03,6.6085E+03,-2.7891E+03,0.9064E+00
  224,2024/12/05,16:02:48,206.64E+00,10.908E+00,2.0656E+03,2.2539E+03,-902.07E+00,0.9164E+00,206.96E+00,10.384E+00,1.9304E+03,2.1490E+03,-944.21E+00,0.8983E+00,206.88E+00,10.674E+00,1.9962E+03,2.2082E+03,-944.06E+00,0.9040E+00,206.82E+00,10.655E+00,5.9922E+03,6.6111E+03,-2.7903E+03,0.9064E+00
  225,2024/12/05,16:02:48,206.77E+00,10.912E+00,2.0680E+03,2.2562E+03,-902.23E+00,0.9166E+00,206.87E+00,10.380E+00,1.9292E+03,2.1473E+03,-943.01E+00,0.8984E+00,206.88E+00,10.671E+00,1.9960E+03,2.2077E+03,-943.40E+00,0.9041E+00,206.84E+00,10.654E+00,5.9931E+03,6.6112E+03,-2.7886E+03,0.9065E+00
  226,2024/12/05,16:02:48,206.77E+00,10.907E+00,2.0659E+03,2.2552E+03,-904.53E+00,0.9160E+00,206.92E+00,10.374E+00,1.9294E+03,2.1467E+03,-941.07E+00,0.8988E+00,206.92E+00,10.679E+00,1.9988E+03,2.2096E+03,-942.01E+00,0.9046E+00,206.87E+00,10.653E+00,5.9941E+03,6.6116E+03,-2.7876E+03,0.9066E+00
  227,2024/12/05,16:02:48,206.60E+00,10.889E+00,2.0597E+03,2.2497E+03,-904.99E+00,0.9155E+00,206.90E+00,10.363E+00,1.9272E+03,2.1441E+03,-939.72E+00,0.8988E+00,206.84E+00,10.682E+00,1.9982E+03,2.2095E+03,-942.97E+00,0.9044E+00,206.78E+00,10.645E+00,5.9851E+03,6.6034E+03,-2.7877E+03,0.9064E+00
  228,2024/12/05,16:02:49,206.78E+00,10.911E+00,2.0662E+03,2.2562E+03,-906.32E+00,0.9158E+00,206.86E+00,10.364E+00,1.9250E+03,2.1439E+03,-943.66E+00,0.8979E+00,206.89E+00,10.692E+00,2.0001E+03,2.2121E+03,-945.00E+00,0.9042E+00,206.84E+00,10.656E+00,5.9913E+03,6.6122E+03,-2.7950E+03,0.9061E+00
  229,2024/12/05,16:02:49,206.52E+00,10.886E+00,2.0585E+03,2.2483E+03,-904.06E+00,0.9156E+00,206.86E+00,10.355E+00,1.9228E+03,2.1420E+03,-943.74E+00,0.8977E+00,206.88E+00,10.667E+00,1.9953E+03,2.2069E+03,-942.92E+00,0.9041E+00,206.75E+00,10.636E+00,5.9766E+03,6.5971E+03,-2.7907E+03,0.9059E+00
  230,2024/12/05,16:02:49,206.58E+00,10.911E+00,2.0641E+03,2.2540E+03,-905.52E+00,0.9158E+00,207.03E+00,10.381E+00,1.9312E+03,2.1492E+03,-943.00E+00,0.8986E+00,206.80E+00,10.671E+00,1.9951E+03,2.2067E+03,-942.95E+00,0.9041E+00,206.80E+00,10.654E+00,5.9904E+03,6.6099E+03,-2.7915E+03,0.9063E+00
  231,2024/12/05,16:02:49,206.72E+00,10.913E+00,2.0649E+03,2.2559E+03,-908.46E+00,0.9153E+00,206.86E+00,10.369E+00,1.9274E+03,2.1449E+03,-941.16E+00,0.8986E+00,206.95E+00,10.678E+00,1.9978E+03,2.2098E+03,-944.64E+00,0.9040E+00,206.85E+00,10.653E+00,5.9901E+03,6.6107E+03,-2.7943E+03,0.9061E+00
  232,2024/12/05,16:02:49,206.59E+00,10.903E+00,2.0608E+03,2.2525E+03,-909.25E+00,0.9149E+00,206.87E+00,10.363E+00,1.9256E+03,2.1438E+03,-942.37E+00,0.8982E+00,206.92E+00,10.683E+00,1.9995E+03,2.2105E+03,-942.47E+00,0.9045E+00,206.79E+00,10.650E+00,5.9859E+03,6.6068E+03,-2.7941E+03,0.9060E+00
  233,2024/12/05,16:02:49,206.47E+00,10.891E+00,2.0571E+03,2.2487E+03,-908.12E+00,0.9148E+00,206.83E+00,10.364E+00,1.9248E+03,2.1435E+03,-943.20E+00,0.8980E+00,206.83E+00,10.691E+00,1.9989E+03,2.2112E+03,-945.41E+00,0.9040E+00,206.71E+00,10.649E+00,5.9809E+03,6.6034E+03,-2.7967E+03,0.9057E+00
  234,2024/12/05,16:02:49,206.69E+00,10.902E+00,2.0626E+03,2.2534E+03,-907.45E+00,0.9153E+00,206.81E+00,10.363E+00,1.9232E+03,2.1431E+03,-945.58E+00,0.8974E+00,206.90E+00,10.687E+00,1.9986E+03,2.2111E+03,-945.88E+00,0.9039E+00,206.80E+00,10.651E+00,5.9843E+03,6.6076E+03,-2.7989E+03,0.9057E+00
  235,2024/12/05,16:02:49,206.66E+00,10.909E+00,2.0635E+03,2.2544E+03,-907.96E+00,0.9153E+00,206.63E+00,10.354E+00,1.9196E+03,2.1395E+03,-944.82E+00,0.8972E+00,206.75E+00,10.665E+00,1.9931E+03,2.2050E+03,-943.25E+00,0.9039E+00,206.68E+00,10.643E+00,5.9762E+03,6.5989E+03,-2.7960E+03,0.9056E+00
  236,2024/12/05,16:02:49,206.48E+00,10.897E+00,2.0582E+03,2.2501E+03,-909.25E+00,0.9147E+00,206.82E+00,10.365E+00,1.9251E+03,2.1436E+03,-942.80E+00,0.8981E+00,206.84E+00,10.673E+00,1.9955E+03,2.2075E+03,-944.03E+00,0.9039E+00,206.71E+00,10.645E+00,5.9788E+03,6.6012E+03,-2.7961E+03,0.9057E+00
  237,2024/12/05,16:02:49,206.74E+00,10.904E+00,2.0608E+03,2.2544E+03,-913.84E+00,0.9142E+00,206.82E+00,10.363E+00,1.9254E+03,2.1434E+03,-941.66E+00,0.8983E+00,206.89E+00,10.689E+00,1.9990E+03,2.2114E+03,-945.66E+00,0.9040E+00,206.82E+00,10.652E+00,5.9853E+03,6.6091E+03,-2.8012E+03,0.9056E+00
  238,2024/12/05,16:02:50,206.77E+00,10.920E+00,2.0654E+03,2.2580E+03,-912.63E+00,0.9147E+00,206.77E+00,10.361E+00,1.9234E+03,2.1423E+03,-943.43E+00,0.8978E+00,206.87E+00,10.684E+00,1.9981E+03,2.2102E+03,-944.70E+00,0.9040E+00,206.80E+00,10.655E+00,5.9869E+03,6.6105E+03,-2.8008E+03,0.9057E+00
  239,2024/12/05,16:02:50,206.47E+00,10.910E+00,2.0604E+03,2.2526E+03,-910.49E+00,0.9147E+00,206.78E+00,10.369E+00,1.9238E+03,2.1442E+03,-946.75E+00,0.8972E+00,206.85E+00,10.693E+00,1.9990E+03,2.2118E+03,-946.66E+00,0.9038E+00,206.70E+00,10.657E+00,5.9832E+03,6.6086E+03,-2.8039E+03,0.9054E+00
  240,2024/12/05,16:02:50,206.47E+00,10.896E+00,2.0581E+03,2.2496E+03,-908.30E+00,0.9149E+00,206.83E+00,10.364E+00,1.9237E+03,2.1435E+03,-945.53E+00,0.8975E+00,206.91E+00,10.671E+00,1.9960E+03,2.2078E+03,-943.72E+00,0.9040E+00,206.73E+00,10.644E+00,5.9778E+03,6.6010E+03,-2.7976E+03,0.9056E+00
  241,2024/12/05,16:02:50,206.67E+00,10.913E+00,2.0635E+03,2.2553E+03,-910.07E+00,0.9150E+00,206.72E+00,10.365E+00,1.9233E+03,2.1426E+03,-944.40E+00,0.8976E+00,206.91E+00,10.681E+00,1.9974E+03,2.2101E+03,-945.96E+00,0.9038E+00,206.77E+00,10.653E+00,5.9842E+03,6.6080E+03,-2.8004E+03,0.9056E+00
  242,2024/12/05,16:02:50,206.71E+00,10.912E+00,2.0623E+03,2.2556E+03,-913.60E+00,0.9143E+00,206.59E+00,10.341E+00,1.9182E+03,2.1364E+03,-940.53E+00,0.8979E+00,206.89E+00,10.684E+00,1.9982E+03,2.2104E+03,-945.02E+00,0.9040E+00,206.73E+00,10.646E+00,5.9787E+03,6.6024E+03,-2.7991E+03,0.9055E+00
  243,2024/12/05,16:02:50,206.81E+00,10.919E+00,2.0651E+03,2.2581E+03,-913.42E+00,0.9145E+00,206.78E+00,10.361E+00,1.9234E+03,2.1423E+03,-943.44E+00,0.8978E+00,206.87E+00,10.692E+00,1.9998E+03,2.2118E+03,-944.89E+00,0.9042E+00,206.82E+00,10.657E+00,5.9883E+03,6.6122E+03,-2.8018E+03,0.9056E+00
  244,2024/12/05,16:02:50,206.72E+00,10.916E+00,2.0649E+03,2.2567E+03,-910.29E+00,0.9150E+00,206.82E+00,10.363E+00,1.9233E+03,2.1432E+03,-945.71E+00,0.8974E+00,206.90E+00,10.685E+00,1.9989E+03,2.2107E+03,-944.05E+00,0.9042E+00,206.81E+00,10.655E+00,5.9871E+03,6.6105E+03,-2.8000E+03,0.9057E+00
  245,2024/12/05,16:02:50,206.66E+00,10.911E+00,2.0638E+03,2.2548E+03,-908.22E+00,0.9153E+00,206.78E+00,10.364E+00,1.9226E+03,2.1431E+03,-946.82E+00,0.8971E+00,206.92E+00,10.683E+00,1.9985E+03,2.2105E+03,-944.53E+00,0.9041E+00,206.79E+00,10.652E+00,5.9850E+03,6.6084E+03,-2.7996E+03,0.9057E+00
